county,station code,station name,latitude,longitude,open year
Antrim,5880,LH_RATHLIN_WEST,55.30083,-6.28028,2000
Carlow,4415,TULLOW (Waterworks),52.80528,-6.74306,1985
Carlow,2414,BORRIS G.S.,52.60278,-6.93056,1944
Carlow,1214,CARLOW (SUGAR FACTORY),52.85139,-6.92778,1953
Carlow,115,HACKETSTOWN RECTORY,52.86667,-6.55,1910
Carlow,4214,CARLOW (AGR.RES.STN.),52.84722,-6.92222,1960
Carlow,3614,GRAIGUENAMANAGH,52.53472,-6.95139,1951
Carlow,3315,BUNCLODY(CARRICKDUFF)G.S.,52.65694,-6.6625,1973
Carlow,3115,TULLOW (HARDYMOUNT HSE.),52.79722,-6.75417,1963
Carlow,9914,M.BLACKSTAIRS MTNS.(KNOCKROE),52.59306,-6.79028,1950
Carlow,6114,POLLMOUNTY FISH FARM,52.46667,-6.90278,1987
Carlow,2214,LEIGHLINBRIDGE G.S.,52.73333,-6.98056,1944
Carlow,514,CARLOW (BROWNE'S HILL),52.82778,-6.88056,1866
Carlow,1414,BAGENALSTOWN (FENAGH HSE.),52.69722,-6.85556,1866
Carlow,6014,CLASHGANNA MILLS,52.5625,-6.91111,1987
Carlow,375,OAK PARK,52.86111,-6.91528,2003
Carlow,5914,BAGENALSTOWN (KILDREENAGH),52.71639,-6.89167,1985
Carlow,4515,TULLOW (Ardoyne Glebe),52.77194,-6.69333,1985
Carlow,1014,GLYNN G.S.,52.49861,-6.90417,1946
Carlow,5314,BAGENALSTOWN (FENAGH II),52.69917,-6.85111,1982
Carlow,4814,CARLOW (Oak Park),52.86111,-6.91528,1967
Carlow,7414,BORRIS,52.60278,-6.93056,1890
Carlow,6214,BAGENALSTOWN (RATHELLIN),52.71806,-6.96389,1990
Carlow,2015,RATHVILLY G.S.,52.87917,-6.69306,1949
Carlow,515,TULLOW (MT.ST.JOSEPH'S),52.79028,-6.72778,1949
Carlow,2115,HACKETSTOWN (Voc.Sch.),52.86111,-6.55278,1949
Carlow,1815,BALLON G.S.,52.74306,-6.77222,1949
Carlow,6914,GARRYHILL (MILLTOWN),52.67389,-6.8375,2003
Carlow,2114,CARLOW (TRANS.STN.),52.83611,-6.94167,1944
Cavan,9937,M.SWANLINBAR FOREST,54.14389,-7.68333,1995
Cavan,2637,COOTEHILL (VOC.SCH.),54.07639,-7.08611,1951
Cavan,738,KINGSCOURT G.S.,53.90694,-6.80417,1943
Cavan,237,BALLYCONNELL G.S.,54.11944,-7.58056,1942
Cavan,2431,BAILIEBORO' G.S.,53.91667,-6.96944,1944
Cavan,637,CROSSDONEY (KEVIT CASTLE),53.95833,-7.41806,1923
Cavan,631,VIRGINIA (FOR.STN.),53.83611,-7.11667,1942
Cavan,2937,BALLINAGH G.S.,53.93333,-7.40694,1951
Cavan,1330,FINEA (MAUGHERA HATCHERIES),53.80417,-7.36944,1956
Cavan,1437,REDHILLS G.S.,54.10278,-7.31667,1942
Cavan,737,BALLYHAISE (AGR.COLL.),54.05139,-7.30972,1923
Cavan,3037,SWANLINBAR,54.19583,-7.70278,1942
Cavan,1431,MULLAGH G.S.,53.81111,-6.94306,1942
Cavan,1337,CAVAN (TRANS.STN.),53.99722,-7.35833,1942
Cavan,675,BALLYHAISE,54.05139,-7.30972,2003
Cavan,3131,VIRGINIA G.S.,53.83333,-7.08194,1951
Cavan,3631,BAILIEBORO' CASTLE,53.92778,-6.99167,1958
Cavan,3437,COOTEHILL (COMP. SCH.),54.06944,-7.06667,1968
Cavan,430,BALLYJAMESDUFF G.S.,53.86389,-7.20556,1942
Cavan,1737,GOWNA (SALLAGHAN BRIDGE),53.88611,-7.50278,1944
Cavan,837,SHERCOCK G.S.,53.99722,-6.9,1942
Cavan,4137,CAVAN (Drumconnick),53.99556,-7.39556,1984
Cavan,4037,LOUGH GOWNA (GLENBROOK),53.87778,-7.525,1973
Cavan,4031,BAILIEBORO (Duneena),53.94389,-7.01917,1973
Cavan,1530,LAVAGH (BALLYHEELAN),53.82778,-7.33056,1972
Cavan,4131,BAILIEBORO (Leiter),53.9325,-7.01333,1973
Cavan,437,KILLESHANDRA G.S.,54.01528,-7.52778,1951
Cavan,4437,KILNALECK (Omard),53.85722,-7.33722,1985
Cavan,4337,CAVAN LORETO COLLEGE,54.0125,-7.37167,1985
Cavan,4637,BALLYCONNELL (Mullaghduff),54.10722,-7.56889,1985
Cavan,4537,KILLESHANDRA TOWN LAKE,54.02222,-7.52472,1985
Cavan,4837,COOTEHILL (VICARS HILL),54.05389,-7.10694,1992
Cavan,337,BLACKLION G.S.,54.29167,-7.87778,1942
Cavan,5037,BELTURBET (Naughan),54.13389,-7.43889,1993
Cavan,4937,COOTEHILL (Mountain Lodge),53.97583,-7.11194,1993
Cavan,1930,KILNALECK TULLYBOY CROSSERLOUGH,53.84611,-7.30139,1987
Cavan,5431,VIRGINIA (MURMOD),53.84778,-7.07972,2001
Cavan,5137,ARVA (KILGARVE),53.90667,-7.57778,1995
Cavan,537,STRADONE PARK,53.98472,-7.23611,1952
Cavan,5637,TULLYCO (Artonagh),54.0025,-7.17333,2000
Cavan,1937,BELTURBET (VOC.SCH.),54.1,-7.44167,1944
Cavan,5885,KILCOGY_WWTP,53.83333,-7.42306,2019
Cavan,2037,CUILCAGH MTNS.,54.16583,-7.80139,1944
Cavan,2030,BALLYJAMESDUFF (Kilcully),53.85833,-7.20083,1997
Cavan,5837,KILLESHANDRA (Bawn),54.01,-7.54278,2000
Cavan,1037,TULLYVIN G.S.,54.05,-7.14167,1942
Cavan,6031,VIRGINIA,53.83444,-7.07639,2007
Cavan,530,FINEA G.S.,53.78056,-7.39167,1944
Cavan,6537,TULLYVIN_(Cornabragher),54.04861,-7.13111,2012
Cavan,6337,ARVAGH (Cormore),53.91056,-7.53972,2010
Cavan,6637,KILLESHANDRA-Drumroosk,53.993,-7.52,2019
Cavan,6737,CLOVERHILL,54.08333,-7.34167,1896
Cavan,7985,Loughan_House,54.28889,-7.91667,2020
Cavan,1137,KILNALECK G.S.,53.85833,-7.31944,1942
Cavan,329,GLENGEVLIN G.S.,54.19444,-7.89167,1928
Clare,1218,TULLA,52.86833,-8.76,1943
Clare,1217,DOONBEG,52.73167,-9.51389,1984
Clare,2519,MOUNTSHANNON G.S.,52.93194,-8.42778,1943
Clare,2518,CRUSHEEN (Cloonawillin),52.89583,-8.89278,2007
Clare,2618,CRUSHEEN (Ballinruan),52.93194,-8.82083,2014
Clare,121,NEW QUAY G.S.,53.15861,-9.09444,1943
Clare,1317,KILMIHIL (Shyan),52.73111,-9.36278,1984
Clare,117,DOOLIN G.S.,53.01389,-9.38333,1943
Clare,717,DOONBEG G.S.,52.73056,-9.51806,1951
Clare,2921,LISDOONVARNA (Treatment Plant),53.02417,-9.31,2005
Clare,418,DROMOLAND CASTLE,52.77972,-8.90333,1923
Clare,718,COROFIN,52.94806,-9.06861,1943
Clare,1417,MULLAGH (Carrowlagan),52.79778,-9.40111,1984
Clare,1418,QUIN G.S.,52.81806,-8.86667,1951
Clare,417,INAGH (Mt.Callan),52.84167,-9.23833,1897
Clare,3385,CARRON,53.03028,-9.0775,2019
Clare,719,FEAKLE FLAGMOUNT,52.98333,-8.63333,1940
Clare,1511,KILDYSART G.S.,52.675,-9.10556,1943
Clare,1518,CARRON N.S.,53.0375,-9.07222,1958
Clare,118,CARRON G.S.,53.03611,-9.075,1943
Clare,3511,LABASHEEDA G.S.,52.62222,-9.24722,1951
Clare,1517,ENNISTYMON,52.94361,-9.29111,1985
Clare,3411,CARRIGAHOLT G.S.,52.6,-9.70833,1951
Clare,1521,BALLYVAUGHAN,53.11389,-9.14722,1960
Clare,3585,TULLA WTP,52.85611,-8.75694,2019
Clare,4011,ARDNACRUSHA (Gen.Stn.No.2),52.70639,-8.61444,1952
Clare,1621,BALLYVAUGHAN (GRAGAN WEST),53.06667,-9.19722,1968
Clare,819,TUAMGRANEY (RAHEEN HSE.),52.89722,-8.51111,1924
Clare,818,CRUSHEEN G.S.,52.93889,-8.9,1943
Clare,817,LAHINCH G.S.,52.93194,-9.34444,1951
Clare,221,FANORE G.S.,53.12222,-9.275,1952
Clare,3911,KILRUSH (DIST.HOSP.),52.64167,-9.48333,1952
Clare,1618,BALLYVAUGHAN (CORKSCREW HILL),53.05972,-9.19722,1961
Clare,1617,LISDOONVARNA (CAHERMACNAGHTEN),53.04361,-9.19861,1985
Clare,1611,SIXMILEBRIDGE G.S.,52.74167,-8.775,1943
Clare,3785,INAGH (Mount Callan),52.84167,-9.23833,2019
Clare,1721,BALLYVAUGHAN (GREGAN'S CASTLE),53.07639,-9.18333,1968
Clare,1718,CARRON,53.03278,-9.07722,1974
Clare,1717,ENNISTYMON (Ballymacraven),52.95611,-9.28111,1987
Clare,1711,BROADFORD G.S.,52.80556,-8.63333,1943
Clare,911,KNOCK G.S.,52.62778,-9.33333,1943
Clare,4519,SCARIFF G.S.,52.90556,-8.53611,1951
Clare,1818,KILMALEY A.F.T.,52.82833,-9.16528,1983
Clare,1817,QUILTY (SEAFIELD),52.80889,-9.47556,1992
Clare,918,KILFENORA G.S.,52.98889,-9.21944,1943
Clare,917,CONNOLLY G.S.,52.82917,-9.18056,1951
Clare,517,KILKEE G.S.,52.68056,-9.64167,1943
Clare,317,QUILTY G.S.,52.81528,-9.45556,1951
Clare,5119,KILLALOE O.P.W.,52.80417,-8.43889,1957
Clare,5211,KILRUSH BALLYNOTE WEST,52.62611,-9.47,1984
Clare,5311,MONEYPOINT E.S.B.,52.61167,-9.43167,1986
Clare,1918,NEWMARKET-ON-FERGUS LATOON,52.78778,-8.91972,1984
Clare,518,SHANNON AIRPORT,52.69028,-8.91806,1937
Clare,1917,DOONBEG (MCGRATH'S POINT),52.74361,-9.52694,1999
Clare,5519,TUAMGRANEY (RAHEEN NURSERIES),52.89167,-8.50833,1960
Clare,218,ENNIS CAPPALEA,52.83889,-9.08333,1945
Clare,5480,LH_LOOP_HEAD,52.56111,-9.93222,2000
Clare,1017,KILMIHIL (VOC.SCH.),52.725,-9.32222,1966
Clare,2017,QUILTY,52.81528,-9.46056,1999
Clare,1018,LISACASEY G.S.,52.74444,-9.15278,1943
Clare,5911,CRAGGAUNOWEN,52.80972,-8.79139,1993
Clare,6019,KILLALOE DOCKS,52.81,-8.44889,1983
Clare,2118,CRUSHEEN (CAHERPHUCA),52.93472,-8.905,1993
Clare,2117,KILKEE (Moveen),52.64306,-9.68583,2013
Clare,1118,ENNIS GORTNAGANNIV,52.81944,-9.08056,1943
Clare,6611,KILBANE (Clongaheen),52.80667,-8.58167,2014
Clare,6811,BROADFORD (HURDLESTOWN),52.804173,-8.635134,1900
Clare,6711,KILDYSART (Cappanavarnogue),52.65972,-9.1175,2014
Clare,6819,SCARRIFF (Fossabeg),52.91528,-8.54056,1999
Clare,7011,LOOPHEAD-Kilbaha_Sth,52.559,-9.906,2020
Clare,2218,NEWMARKET-ON-FERGUS (Langough),52.77528,-8.89306,2001
Clare,2217,ENNISTYMON (Deerpark),52.94028,-9.28694,2001
Clare,1117,DOO-LOUGH,52.80111,-9.32444,1982
Clare,217,COORACLARE G.S.,52.70556,-9.42222,1943
Clare,2321,BALLYVAUGHAN (Ballyconry),53.12222,-9.16972,1984
Clare,617,MILTOWN MALBAY G.S.,52.86111,-9.39444,1943
Clare,2318,CORROFIN (Soheen),52.90306,-9.06333,2001
Clare,618,ENNIS G.S.,52.84722,-8.98056,1943
Clare,318,ENNIS KNOCKATUNNA,52.79167,-9.11389,1945
Clare,2317,ENNISTYMON HOUSE,52.94132,-9.297396,1900
Clare,2418,DROMOLAND GOLF CLUB,52.78222,-8.89806,2005
Clare,9917,M.MOUNT CALLAN I,52.84167,-9.26528,1982
Clare,2419,FEAKLE G.S.,52.925,-8.65278,1943
Cork,102,KINSALE (Nohoval Rectory),51.71667,-8.4,1940
Cork,10006,MITCHELSTOWN CASTLE,52.27027,-8.28129,1900
Cork,2501,BANTRY (Maulikeeve),51.735,-9.36444,2015
Cork,2485,BALLINCURRIG (Peafield),52.01083,-8.20056,2019
Cork,2504,BALLINAGREE (HORSEMOUNT),51.96667,-8.94028,1948
Cork,2502,KILBRITTAIN G.S.,51.67361,-8.69028,1950
Cork,2506,RATHCORMAC G.S.,52.07639,-8.28333,1944
Cork,2601,BANTRY (Deerpark House),51.67,-9.471,2019
Cork,2585,CLONAKILTY (Agri College),51.62611,-8.85111,2019
Cork,2604,BALLYVOURNEY (Clountycarty),51.89028,-9.14722,1948
Cork,2602,BALLINEEN G.S.,51.73472,-8.94861,1950
Cork,1303,EYERIES G.S.,51.68889,-9.95278,1950
Cork,2606,FERMOY G.S.,52.1375,-8.27778,1944
Cork,1302,SCHULL G.S.,51.52778,-9.54167,1948
Cork,1301,KEALKILL(MAUGHANACLEA),51.75833,-9.31111,1978
Cork,1304,CORK (UNIV.COLL.FARM),51.87778,-8.52639,1940
Cork,404,CORK (ROCHELLE SCHOOLS),51.875,-8.47778,1936
Cork,2702,CLONAKILTY G.S.,51.625,-8.8875,1950
Cork,101,BANTRY(The Old Rectory),51.68333,-9.21667,1936
Cork,2685,INISHCARRA WTP,51.90417,-8.67028,2019
Cork,1306,NEWMARKET G.S.,52.21389,-8.99722,1944
Cork,2711,RATHLUIRC (TRANS.STN.),52.34722,-8.68333,1944
Cork,2704,GOUGANEBARRA,51.83889,-9.31389,1948
Cork,401,BANTRY (DRUMCLUGH),51.71111,-9.35556,1948
Cork,2706,KILWORTH G.S.,52.17639,-8.25,1944
Cork,702,CASTLETOWNSHEND (SEAFIELD),51.53333,-9.16667,1914
Cork,701,KILCROHANE G.S.,51.58056,-9.70417,1950
Cork,2804,DONOUGHMORE,51.98889,-8.73889,1948
Cork,2802,KINSALE (Voc.Sch.),51.70583,-8.52917,1952
Cork,406,RATHCOOLE G.S.,52.09444,-8.97639,1944
Cork,2785,DUNMANWAY WWTP,51.72111,-9.10028,2019
Cork,704,MIDLETON S.W.S.,51.90417,-8.20556,1946
Cork,706,MALLOW (Hazelwood),52.19028,-8.65,1925
Cork,2906,MALLOW (SUGAR FACTORY),52.12639,-8.70278,1950
Cork,2902,DRINAGH (CO-OP.LTD.),51.64444,-9.15833,1962
Cork,2904,BALLINAGREE (Mushera),52.01806,-8.93611,1948
Cork,1402,DUNMANWAY G.S.,51.72222,-9.10972,1948
Cork,1401,CASTLETOWNBERE (SOUTH DRUM),51.64167,-9.92306,1981
Cork,1406,KANTURK (Voc.Sch.),52.17778,-8.9,1944
Cork,1404,CROOKSTOWN G.S.,51.85556,-8.80972,1942
Cork,3004,BALLINGEARY (Voc.Sch.),51.85,-9.23333,1948
Cork,3002,CAPE CLEAR,51.44167,-9.50556,1963
Cork,3104,CLOYNE G.S.,51.8625,-8.12361,1950
Cork,3210,KINSALE (ST.JOSEPH,52.29,-9.13194,2010
Cork,3185,ROCKCHAPEL,52.19056,-8.6525,2019
Cork,3204,MALLOW (Hazelwood),51.81528,-8.39167,1950
Cork,3202,CARRIGALINE G.S.,51.55139,-9.2625,1964
Cork,3304,SKIBBEREEN (VOC.SCH.),51.86528,-8.33056,1950
Cork,3302,PASSAGE WEST G.S.,51.55556,-8.90556,1969
Cork,1502,CLONAKILTY (DUNOWEN HSE.),51.75,-8.73889,1948
Cork,1501,BANDON (VOC.SCH.),51.64167,-9.92083,1982
Cork,1504,CASTLETOWNBERE SOUTHDROUM II,52.01389,-8.58611,1942
Cork,3402,RATHDUFF G.S.,51.47639,-9.42833,1972
Cork,1506,SHERKIN ISLAND,52.26389,-9.02917,1944
Cork,3404,MEELIN G.S.,51.90417,-8.38056,1952
Cork,804,GLANMIRE (NORTHESK),51.84722,-8.48333,1959
Cork,775,FARMER'S CROSS (CORK APT.SITE),51.47639,-9.42778,2004
Cork,802,SherkinIsland,51.65,-8.88333,1957
Cork,3504,CLONAKILTY (SHANNON VALE),51.80278,-8.30417,1952
Cork,3502,CROSSHAVEN G.S.,51.7125,-8.525,1974
Cork,3506,KINSALE (RATHBEG),52.05972,-9.06111,1952
Cork,801,MILLSTREET G.S.,51.61944,-9.52361,1950
Cork,3611,DURRUS G.S.,52.33472,-8.86528,1951
Cork,3602,MILFORD G.S.,51.50694,-9.3,1976
Cork,806,LOUGH HYNE,52.05972,-9.06944,1936
Cork,3606,MILLSTREET CONVENT,52.16389,-8.26389,1961
Cork,3604,FERMOY (Moore Park),51.89722,-8.86306,1953
Cork,3704,CARRIGADROHID (Gen.Stn.),51.9,-8.66111,1954
Cork,3702,INISHCARRA (GEN.STN.),51.525,-9.17417,1981
Cork,3706,CASTLETOWNSHEND (THE ROCKET HOUS,52.31667,-8.62639,1962
Cork,1606,RATHLUIRC (FOR.STN.),52.22778,-8.67222,1944
Cork,1601,BUTTEVANT G.S.,51.58611,-9.66306,1984
Cork,1604,KILCROHANE (ROSSKERRIG),51.90694,-8.96389,1942
Cork,1602,MACROOM G.S.,51.65833,-9.26528,1948
Cork,3804,DRIMOLEAGUE G.S.,51.9,-9.16111,1959
Cork,3802,MACROOM (Renaniree),51.78139,-8.66806,1981
Cork,3806,INNISHANNONN (SKEVENISH),51.95,-7.85278,1963
Cork,3904,YOUGHAL (ST.RAPHAEL'S HOSP.),51.84722,-8.48611,1961
Cork,3902,CORK AIRPORT,51.52528,-9.51306,1982
Cork,3906,SCHULL WHITE CASTLE COTTAGE,52.17778,-9.22778,1964
Cork,4004,BALLYDESMOND (EAST) G.S.,51.85833,-8.02778,1966
Cork,4002,SHANAGARRY (IMOKILLY ORCHARDS),51.73417,-8.95139,1985
Cork,4104,BALLINEEN,51.98333,-8.47083,1966
Cork,4102,CARRIGNAVAR COLL.,51.74833,-8.75167,1985
Cork,1702,BANDON (COOLFADDA),51.55972,-9.46111,1948
Cork,504,BALLYDEHOB G.S.,51.86667,-8.43333,1941
Cork,4204,DOUGLAS RECTORY,51.88472,-8.41944,1975
Cork,304,CORK (Clover Hill),51.85417,-8.11944,1935
Cork,4202,CLOYNE (THE DEANERY),51.59472,-9.035,1985
Cork,1701,ROSSCARBERY (Froe),51.75,-9.54306,1990
Cork,4206,GLENGARRIFF (ROSSDOON),51.95417,-7.86389,1944
Cork,1704,YOUGHAL (SERVICE RESERVOIR),51.94583,-9.16806,1942
Cork,4304,BALLYVOURNEY G.S.,51.9625,-8.19306,1976
Cork,4302,MIDLETON (TEMPLENACARRIGA),51.57444,-9.27028,1988
Cork,1706,SKIBEREEN (WaterTreatmentPlant),52.21528,-8.58472,1944
Cork,4406,DONERAILE G.S.,52.24444,-8.42778,1944
Cork,4402,KILDORRERY G.S.,51.76583,-8.44583,1994
Cork,502,BALLINTRIDEEN,51.75,-8.75,1940
Cork,4404,BANDON (FLORAVILLE),51.88194,-7.92083,1976
Cork,501,BALLYMACODA (Mountcotton),51.71944,-9.33333,1954
Cork,4506,BANTRY (GLANCREAGH),52.26528,-8.26528,1968
Cork,302,MITCHELSTOWN CONVENT,51.72639,-9.19028,1948
Cork,4504,COOLKELURE HOUSE,51.93889,-8.275,1976
Cork,902,CARRIGTUOHILL (TIBBOTSTOWN),51.56528,-9.125,1946
Cork,4502,GLANDORE RECTORY,51.6425,-9.29278,1994
Cork,901,DRIMOLEAGUE (Angram),51.74306,-9.38333,1950
Cork,4604,KEALKIL G.S.,51.90833,-8.02917,1976
Cork,4602,CASTLEMARTYR (Dower Br.),51.73111,-8.9775,1995
Cork,1806,BALLINEEN (Carbery),52.26389,-8.26944,1944
Cork,904,MITCHELSTOWN G.S.,51.89306,-8.49028,1862
Cork,301,CORK (UNIV.COLL.),51.68056,-9.45139,1941
Cork,4704,BANTRY (VOC.SCH.),51.83056,-8.13889,1976
Cork,4702,CLOYNE (BALLYMACANDRICK),51.52444,-9.39083,1997
Cork,1804,LISHEEN,51.84028,-8.98194,1942
Cork,1801,TARELTON G.S.,51.67389,-9.44917,1992
Cork,1802,BANTRY (DROMLEIGH),51.63083,-8.84722,1948
Cork,4802,CLONAKILTY (Agri.Coll.),51.50639,-9.7025,1997
Cork,4806,GOLEEN,52.10556,-8.34444,1978
Cork,4804,FERMOY (COOLNAKILLA),52,-8.075,1976
Cork,4906,DUNGOURNEY (Ballyeightragh),52.11111,-8.06528,1981
Cork,4904,CONNA (Carrigeen Hill),51.97778,-7.98611,1976
Cork,4902,KILLEAGH (Monabraher),51.72778,-9.10472,1998
Cork,201,DUNMANWAY (Demesne),51.73472,-9.54583,1914
Cork,5006,GLENGARRIFF (Ilnacullin),52.20111,-8.13444,1981
Cork,5002,ARAGLEN TROUT FARM,51.69083,-8.98694,1999
Cork,5004,BALLINEEN (Caherkirky),51.85972,-8.03472,1976
Cork,5106,SHANAGARRY NORTH,52.19722,-8.58611,1982
Cork,5080,BALLYDINEEN DONERAILE,51.38944,-9.60306,2000
Cork,202,LH_FASTNET,51.7,-8.43611,1945
Cork,5104,KINSALE (Walton Court),51.89444,-8.30278,1977
Cork,5102,CORK (Fota Island),51.7425,-8.73417,1999
Cork,1902,BANDON (Hillview),51.64167,-8.76528,1948
Cork,106,TIMOLEAGUE G.S.,52.20556,-8.75417,1936
Cork,5204,KANTURK (Castlecor),51.97361,-9.07222,1977
Cork,1904,MACROOM (Curraleigh),51.90833,-8.79167,1942
Cork,1901,COACHFORD G.S.,51.76889,-9.26694,1993
Cork,5202,COOMCLOGH,51.64806,-8.82611,1999
Cork,5180,CLONAKILTY (Castleview),51.79306,-8.25472,2000
Cork,5206,LH_ROCHES_POINT,52.25778,-9.04917,1982
Cork,5302,NEWMARKET BALLINATONA P.H.,51.76306,-9.12833,2000
Cork,5304,DUNMANWAY (KEELARAHEEN),51.89556,-8.16194,1984
Cork,1006,BALLINACURRA NO.2,52.18056,-9.24028,1941
Cork,1001,BALLYDESMOND G.S.,51.65,-9.9125,1952
Cork,5404,CASTLETOWNBERE G.S.,51.90472,-8.44639,1984
Cork,5402,CORK MONTENOTTE,51.73278,-8.49583,2004
Cork,1004,BELGOOLY,51.79306,-8.24444,1873
Cork,1002,ROCHES POINT,51.76389,-8.65556,1950
Cork,5502,INNISHANNON G.S.,51.74972,-8.81167,2010
Cork,5511,BANDON WATERWORKS,52.34222,-8.85611,1987
Cork,5504,MILFORD G.S. II,51.87583,-8.42472,1984
Cork,5606,CORK (Douglas),52.24611,-8.42028,1984
Cork,5604,KILDORRERY,51.78583,-8.66583,1984
Cork,5602,UPTON,51.74167,-8.755,2012
Cork,2002,BANDON (The Gully),51.54722,-9.26111,1949
Cork,2001,SKIBBEREEN G.S.,51.75,-9.36222,1993
Cork,2006,KEALKILL EAST,52.05972,-8.1,1944
Cork,5706,BALLYNOE G.S.,52.18306,-8.84083,1984
Cork,2004,CASTLEMAGNER,51.97083,-9.11667,1942
Cork,5704,MACROOM (GLENDAV FOREST),51.84917,-8.72611,1985
Cork,5702,AHERLAMORE,51.68056,-8.595,2012
Cork,5804,BALLINSPITTLE (Kilkerran),52.01417,-8.35028,1988
Cork,5802,WATERGRASSHILL (Tinageragh),51.73917,-8.78167,2018
Cork,5785,BANDON (Killountain),51.73639,-9.54472,2020
Cork,5806,GLENGARRIFF_Ilnacullin,52.27361,-8.88889,1984
Cork,5902,FREEMOUNT PUMPING STATION,51.62556,-9.29861,1910
Cork,5906,CAHERAGH,52.17111,-9.09639,1985
Cork,5904,BOHERBOE,51.9,-8.29028,1990
Cork,6002,CORK (FOTA ISLAND) II,51.65,-8.88333,1910
Cork,6004,CLONAKILTY (SHANNON VALE),51.80611,-8.37639,1992
Cork,306,CARRIGALINE-Kilnagleary,52.20694,-8.10694,1944
Cork,6106,ARAGLEN G.S.,52.18139,-8.47694,1985
Cork,6102,CASTLETOWNROCHE (NAGLESBOROUGH),51.72222,-9.11028,1905
Cork,2101,DUNMANWAY,51.64917,-9.555,1994
Cork,6104,BANTRY (Rooska),51.91944,-8.61028,1995
Cork,6206,MUSKERRY (GOLF CLUB),52.09694,-8.78389,1985
Cork,6204,LOMBARDSTOWN (Drompeach),52.01083,-8.20056,1995
Cork,2104,BALLINCURRIG_(Peafield),51.91111,-8.05694,1944
Cork,2102,CASTLEMARTYR G.S.,51.66667,-8.59722,1949
Cork,6306,BALLINSPITTLE G.S.,52.08139,-8.85306,1985
Cork,6304,BANTEER LYRE,51.85611,-8.13611,1996
Cork,6404,CLOYNE (LISANLEY),51.93417,-9.24417,1999
Cork,1101,COOLEA (MILLEENS),51.71944,-9.475,1953
Cork,6485,BANTRY (ARDNAGASHEL),51.964657,-7.8565426,2021
Cork,1104,YOUGHAL_WWTP,51.9,-8.16667,1904
Cork,6504,BALLINACURRA,51.915,-8.35472,1999
Cork,1075,LITTLE ISLAND,51.79306,-8.24444,2004
Cork,6604,ROCHES POINT,51.89778,-8.29667,1999
Cork,602,FOTA ISLAND (GOLF CLUB),51.53333,-9.16667,1892
Cork,6585,CASTLETOWNSHEND (GLENBARRAHANE),52.06694,-9.05861,2020
Cork,6506,Millstreet_Drishane_Castle,52.06611,-9.05778,1986
Cork,6606,MILLSTREET SEWAGE WORKS,52.13222,-8.62,1988
Cork,6706,MALLOW (SEWAGE TREATMENT WORKS),52.28028,-8.25306,1988
Cork,6704,MITCHELSTOWN (CORRACUNNA),51.91722,-8.06806,2000
Cork,601,CASTLEMARTYR (KILLAMUCKY),51.66806,-9.85694,1948
Cork,1102,CASTLETOWNBERE (FILANE WEST),51.52778,-9.175,1950
Cork,6806,CASTLETOWNSHEND G.S.,52.19972,-8.13833,1988
Cork,6804,ARAGLEN TROUT FARM II,51.84111,-8.18111,2003
Cork,6906,ROSTELLAN,52.06528,-9.07917,1991
Cork,6904,MILLSTREET (Coomlogane),51.87556,-8.14778,2005
Cork,575,MIDLETON (KILVA),52.16389,-8.26389,2003
Cork,7004,MOORE PARK,51.88528,-8.05028,2009
Cork,7104,LADYSBRIDGE-Parknahyla,51.83889,-9.30139,2009
Cork,2206,GERNAPEKA,52.13056,-8.88889,1944
Cork,2202,BANTEER G.S.,51.64722,-9.15417,1949
Cork,7006,DRINAGH G.S.,52.04028,-8.26444,1992
Cork,2201,BARTLEMY,51.71389,-9.4175,1999
Cork,7206,BANTRY (Shandrum),52.07861,-8.47278,1993
Cork,7204,GLENVILLE (GLENASACK),51.95083,-8.92917,2013
Cork,2204,MACROOM (Cahirbaroule),51.98889,-8.47778,1944
Cork,7306,CARRIGNAVAR G.S.,52.21528,-9.00139,1993
Cork,7304,NEWMARKET (New Street),51.94222,-8.02778,2014
Cork,104,KILLEAGH_Mogeely,51.81667,-8.53333,1941
Cork,604,BALLINHASSIG RECTORY,51.91667,-8.16667,1943
Cork,7404,MIDLETON RECTORY,51.89972,-8.48611,2015
Cork,7406,UCC,52.13889,-8.635,1996
Cork,7604,MALLOW_(SpaHouse),51.89833,-9.12861,2017
Cork,7504,MACROOM (Kilnamartyra),51.90889,-8.03056,2016
Cork,7506,CASTLEMARTYR-Dower_Pumphouse,52.08278,-8.83889,1997
Cork,7906,BANTEER (GLENSOUTH),52.12944,-8.40972,2001
Cork,7904,BALLYHOOLY (CASTLEBLAGH),51.90611,-8.40194,1909
Cork,7704,LOTA LODGE NO.1,51.90333,-8.46056,1910
Cork,7806,CORK (PARK VIEW),52.26667,-8.26778,2000
Cork,7804,MITCHELSTOWMN (CORK STREET),51.89444,-8.48056,1895
Cork,8004,CORK (THE PALACE),51.90611,-8.40194,1911
Cork,8206,LOTA LODGE NO.2,52.23889,-8.24861,2001
Cork,8204,MITCHELSTOWN (Glenatluckey),51.836,-9.255,2021
Cork,8104,BALLINGEARY_Tooreenduff,51.89278,-8.49028,1866
Cork,8606,QUEENS COLLEGE CORK,52.06083,-8.155,2005
Cork,8306,CASTLELYONS (BALLYMACSIMON),52.21889,-8.48056,2002
Cork,2302,SHANBALLYMORE,51.58194,-9.13472,1949
